loss,mape,val_loss,val_mape
0.0026762287598103285,24644.8359375,0.0031756253447383642,88606.7421875
0.002663149731233716,24859.064453125,0.003207466099411249,81389.328125
0.002688278676941991,25934.509765625,0.0031844961922615767,85233.734375
0.002649582689628005,24446.78125,0.003215591888874769,82046.8671875
0.002693510614335537,24201.890625,0.0031709945760667324,89414.1484375
0.0027026431635022163,22543.818359375,0.0031957454048097134,79677.03125
0.0026696063578128815,25218.59375,0.003267939668148756,73281.8984375
0.002695517148822546,22477.140625,0.0032002932857722044,88809.265625
0.002678294200450182,21609.37890625,0.0032327184453606606,90513.2578125
0.002706854371353984,26122.50390625,0.0032022215891629457,78859.1953125
0.0026703726034611464,24253.90234375,0.0032633226364851,85822.5625
0.0026671106461435556,23015.265625,0.0031686776783317327,87362.703125
0.0026509149465709925,22672.951171875,0.003221422666683793,73596.2890625
0.0026699756272137165,24706.623046875,0.0032126265577971935,73541.78125
0.0027043381705880165,28739.892578125,0.003182121552526951,81061.6484375
0.0026904777623713017,24150.228515625,0.0032367492094635963,77685.71875
0.002663849387317896,22041.935546875,0.0031674103811383247,93656.4609375
0.0027192472480237484,22397.669921875,0.0031706446316093206,85059.7421875
0.0026666494086384773,24662.689453125,0.003170558949932456,83422.0234375
0.002680500503629446,26420.994140625,0.0031658781226724386,85107.0546875
0.00268423929810524,24352.544921875,0.0031692504417151213,81489.875
0.002667467575520277,25565.080078125,0.003177693346515298,86287.9140625
0.0026645793113857508,24477.357421875,0.0031756325624883175,82000.21875
0.0026769202668219805,24873.515625,0.0031979898922145367,75129.828125
0.0026520155370235443,25966.27734375,0.0031706043519079685,80775.9296875
0.0026707989163696766,22689.6953125,0.0031887150835245848,79095.5234375
0.00266305566765368,21631.318359375,0.003188819158822298,81308.7265625
0.0026626524049788713,27485.615234375,0.0032220606226474047,87923.25
0.002666429616510868,26983.6953125,0.0031795091927051544,83437.328125
0.00262266187928617,22779.638671875,0.003239755518734455,75628.09375
0.0026562137063592672,22691.927734375,0.0031877225264906883,84390.2421875
0.0026683262549340725,22965.22265625,0.0031643372494727373,82519.75
0.002666719490662217,24405.814453125,0.003239859128370881,75459.7578125
0.0026677343994379044,23602.3046875,0.0031831373926252127,84168.0703125
0.0026588314212858677,25945.94921875,0.0032042732927948236,78982.15625
0.002638408914208412,21837.119140625,0.003173349192366004,85064.7421875
0.0026408443227410316,23658.78515625,0.003163584042340517,86829.8203125
0.0026763523928821087,24913.947265625,0.003177513601258397,81387.5
0.0026726392097771168,21870.0546875,0.0031707047019153833,80436.203125
0.0026764648500829935,23458.228515625,0.0031713915523141623,77249.40625
0.002662380924448371,27456.203125,0.00316450628452003,83039.9453125
0.002647402696311474,25924.046875,0.0032582380808889866,81546.5625
0.00266351574100554,22542.546875,0.003172577591612935,81333.2421875
0.0026682070456445217,25547.451171875,0.0032270895317196846,81710.453125
0.002673444105312228,22962.63671875,0.003165207104757428,84520.3828125
0.0026618416886776686,27863.845703125,0.0031923125497996807,75206.3984375
0.002655142219737172,21528.484375,0.003177884966135025,84513.5
0.002649083035066724,22365.576171875,0.003237177385017276,83458.28125
0.002668404020369053,20852.998046875,0.0031549439299851656,89614.828125
0.002648954512551427,24716.392578125,0.0032665145117789507,83446.7734375
0.002661566948518157,21879.927734375,0.0031733287032693624,84178.671875
0.0026536856312304735,24324.138671875,0.003249006811529398,83156.984375
0.0026511766482144594,23320.63671875,0.0032196419779211283,78889.0
0.0026472241152077913,21249.1875,0.0032673298846930265,74790.75
0.0026448301505297422,25983.84375,0.0031594852916896343,89438.4375
0.0026636444963514805,24493.49609375,0.003208406735211611,84818.8359375
0.0026512492913752794,21877.41796875,0.0031695053912699223,87102.4921875
0.0026957099325954914,23875.390625,0.003215258941054344,90611.46875
0.0026650719810277224,27618.626953125,0.003161317901685834,85474.4921875
0.0026662417221814394,24375.681640625,0.003343310672789812,84844.828125
0.0026612593792378902,26060.833984375,0.003182862186804414,75312.828125
0.002680277219042182,25588.283203125,0.0031709137838333845,79382.3515625
0.0026515463832765818,26779.16796875,0.0031950657721608877,88985.3359375
0.0026783584617078304,24288.27734375,0.0031952490098774433,81693.34375
0.002666982589289546,22949.796875,0.0031850163359194994,81275.7890625
0.002655788091942668,22788.0234375,0.003194552380591631,75158.3046875
0.0026555960066616535,28324.912109375,0.003188617527484894,80108.640625
0.00266377255320549,26337.40625,0.003200673731043935,74944.8828125
0.0026249419897794724,25344.822265625,0.0032234210520982742,76750.921875
0.0026584300212562084,23237.07421875,0.00318258092738688,79503.9140625
0.0026512264739722013,24431.69921875,0.0031840114388614893,76774.4296875
0.0026572009082883596,21954.357421875,0.0031936457380652428,75890.7890625
0.0026486210990697145,22490.421875,0.003215275937691331,76346.421875
