datetime,volume,day_of_week,is_weekend
2006-10-08 15:30:00,200,6,1
2006-10-08 15:45:00,190,6,1
2006-10-08 16:00:00,206,6,1
2006-10-08 16:15:00,181,6,1
2006-10-08 16:30:00,194,6,1
2006-10-08 16:45:00,186,6,1
2006-10-08 17:00:00,177,6,1
2006-10-08 17:15:00,188,6,1
2006-10-08 17:30:00,191,6,1
2006-10-08 17:45:00,174,6,1
2006-10-08 18:00:00,151,6,1
2006-10-08 18:15:00,188,6,1
2006-10-08 18:30:00,162,6,1
2006-10-08 18:45:00,124,6,1
2006-10-08 19:00:00,103,6,1
2006-10-08 19:15:00,109,6,1
2006-10-08 19:30:00,89,6,1
2006-10-08 19:45:00,98,6,1
2006-10-08 20:00:00,80,6,1
2006-10-08 20:15:00,68,6,1
2006-10-08 20:30:00,65,6,1
2006-10-08 20:45:00,86,6,1
2006-10-08 21:00:00,68,6,1
2006-10-08 21:15:00,68,6,1
2006-10-08 21:30:00,61,6,1
2006-10-08 21:45:00,72,6,1
2006-10-08 22:00:00,59,6,1
2006-10-08 22:15:00,49,6,1
2006-10-08 22:30:00,62,6,1
2006-10-08 22:45:00,54,6,1
2006-10-08 23:00:00,35,6,1
2006-10-08 23:15:00,31,6,1
2006-10-08 23:30:00,26,6,1
2006-10-08 23:45:00,26,6,1
2006-10-09 00:00:00,16,0,0
2006-10-09 00:15:00,15,0,0
2006-10-09 00:30:00,16,0,0
2006-10-09 00:45:00,9,0,0
2006-10-09 01:00:00,13,0,0
2006-10-09 01:15:00,7,0,0
2006-10-09 01:30:00,7,0,0
2006-10-09 01:45:00,7,0,0
2006-10-09 02:00:00,4,0,0
2006-10-09 02:15:00,3,0,0
2006-10-09 02:30:00,2,0,0
2006-10-09 02:45:00,5,0,0
2006-10-09 03:00:00,3,0,0
2006-10-09 03:15:00,2,0,0
2006-10-09 03:30:00,0,0,0
2006-10-09 03:45:00,5,0,0
2006-10-09 04:00:00,3,0,0
2006-10-09 04:15:00,3,0,0
2006-10-09 04:30:00,6,0,0
2006-10-09 04:45:00,12,0,0
2006-10-09 05:00:00,10,0,0
2006-10-09 05:15:00,18,0,0
2006-10-09 05:30:00,29,0,0
2006-10-09 05:45:00,41,0,0
2006-10-09 06:00:00,35,0,0
2006-10-09 06:15:00,52,0,0
2006-10-09 06:30:00,108,0,0
2006-10-09 06:45:00,154,0,0
2006-10-09 07:00:00,167,0,0
2006-10-09 07:15:00,204,0,0
2006-10-09 07:30:00,280,0,0
2006-10-09 07:45:00,286,0,0
2006-10-09 08:00:00,289,0,0
2006-10-09 08:15:00,267,0,0
2006-10-09 08:30:00,317,0,0
2006-10-09 08:45:00,260,0,0
2006-10-09 09:00:00,304,0,0
2006-10-09 09:15:00,274,0,0
2006-10-09 09:30:00,277,0,0
2006-10-09 09:45:00,219,0,0
2006-10-09 10:00:00,170,0,0
2006-10-09 10:15:00,189,0,0
2006-10-09 10:30:00,196,0,0
2006-10-09 10:45:00,199,0,0
2006-10-09 11:00:00,198,0,0
2006-10-09 11:15:00,193,0,0
2006-10-09 11:30:00,193,0,0
2006-10-09 11:45:00,177,0,0
2006-10-09 12:00:00,200,0,0
2006-10-09 12:15:00,169,0,0
2006-10-09 12:30:00,178,0,0
2006-10-09 12:45:00,197,0,0
2006-10-09 13:00:00,190,0,0
2006-10-09 13:15:00,191,0,0
2006-10-09 13:30:00,191,0,0
2006-10-09 13:45:00,205,0,0
2006-10-09 14:00:00,172,0,0
2006-10-09 14:15:00,198,0,0
2006-10-09 14:30:00,203,0,0
2006-10-09 14:45:00,183,0,0
2006-10-09 15:00:00,178,0,0
2006-10-09 15:15:00,206,0,0
2006-10-09 15:30:00,233,0,0
2006-10-09 15:45:00,240,0,0
2006-10-09 16:00:00,252,0,0
2006-10-09 16:15:00,257,0,0
2006-10-09 16:30:00,267,0,0
2006-10-09 16:45:00,265,0,0
2006-10-09 17:00:00,229,0,0
2006-10-09 17:15:00,224,0,0
2006-10-09 17:30:00,314,0,0
2006-10-09 17:45:00,272,0,0
2006-10-09 18:00:00,309,0,0
2006-10-09 18:15:00,216,0,0
2006-10-09 18:30:00,269,0,0
2006-10-09 18:45:00,178,0,0
2006-10-09 19:00:00,162,0,0
2006-10-09 19:15:00,157,0,0
2006-10-09 19:30:00,150,0,0
2006-10-09 19:45:00,87,0,0
2006-10-09 20:00:00,111,0,0
2006-10-09 20:15:00,79,0,0
2006-10-09 20:30:00,88,0,0
2006-10-09 20:45:00,78,0,0
2006-10-09 21:00:00,65,0,0
2006-10-09 21:15:00,71,0,0
2006-10-09 21:30:00,62,0,0
2006-10-09 21:45:00,65,0,0
2006-10-09 22:00:00,66,0,0
2006-10-09 22:15:00,61,0,0
2006-10-09 22:30:00,52,0,0
2006-10-09 22:45:00,48,0,0
2006-10-09 23:00:00,48,0,0
2006-10-09 23:15:00,35,0,0
2006-10-09 23:30:00,18,0,0
2006-10-09 23:45:00,11,0,0
2006-10-10 00:00:00,11,1,0
2006-10-10 00:15:00,15,1,0
2006-10-10 00:30:00,12,1,0
2006-10-10 00:45:00,11,1,0
2006-10-10 01:00:00,5,1,0
2006-10-10 01:15:00,5,1,0
2006-10-10 01:30:00,6,1,0
2006-10-10 01:45:00,4,1,0
2006-10-10 02:00:00,4,1,0
2006-10-10 02:15:00,2,1,0
2006-10-10 02:30:00,5,1,0
2006-10-10 02:45:00,4,1,0
2006-10-10 03:00:00,2,1,0
2006-10-10 03:15:00,4,1,0
2006-10-10 03:30:00,0,1,0
2006-10-10 03:45:00,3,1,0
2006-10-10 04:00:00,4,1,0
2006-10-10 04:15:00,4,1,0
2006-10-10 04:30:00,8,1,0
2006-10-10 04:45:00,12,1,0
2006-10-10 05:00:00,8,1,0
2006-10-10 05:15:00,14,1,0
2006-10-10 05:30:00,21,1,0
2006-10-10 05:45:00,46,1,0
2006-10-10 06:00:00,38,1,0
2006-10-10 06:15:00,70,1,0
2006-10-10 06:30:00,110,1,0
2006-10-10 06:45:00,159,1,0
2006-10-10 07:00:00,194,1,0
2006-10-10 07:15:00,202,1,0
2006-10-10 07:30:00,301,1,0
2006-10-10 07:45:00,262,1,0
2006-10-10 08:00:00,327,1,0
2006-10-10 08:15:00,253,1,0
2006-10-10 08:30:00,342,1,0
2006-10-10 08:45:00,283,1,0
2006-10-10 09:00:00,309,1,0
2006-10-10 09:15:00,268,1,0
2006-10-10 09:30:00,254,1,0
2006-10-10 09:45:00,254,1,0
2006-10-10 10:00:00,268,1,0
2006-10-10 10:15:00,239,1,0
2006-10-10 10:30:00,225,1,0
2006-10-10 10:45:00,240,1,0
2006-10-10 11:00:00,193,1,0
2006-10-10 11:15:00,190,1,0
2006-10-10 11:30:00,195,1,0
2006-10-10 11:45:00,220,1,0
2006-10-10 12:00:00,211,1,0
2006-10-10 12:15:00,168,1,0
2006-10-10 12:30:00,213,1,0
2006-10-10 12:45:00,199,1,0
2006-10-10 13:00:00,191,1,0
2006-10-10 13:15:00,205,1,0
2006-10-10 13:30:00,176,1,0
2006-10-10 13:45:00,185,1,0
2006-10-10 14:00:00,185,1,0
2006-10-10 14:15:00,228,1,0
2006-10-10 14:30:00,215,1,0
2006-10-10 14:45:00,194,1,0
2006-10-10 15:00:00,210,1,0
2006-10-10 15:15:00,215,1,0
2006-10-10 15:30:00,254,1,0
2006-10-10 15:45:00,251,1,0
2006-10-10 16:00:00,241,1,0
2006-10-10 16:15:00,274,1,0
2006-10-10 16:30:00,265,1,0
2006-10-10 16:45:00,265,1,0
2006-10-10 17:00:00,242,1,0
2006-10-10 17:15:00,247,1,0
2006-10-10 17:30:00,302,1,0
2006-10-10 17:45:00,288,1,0
2006-10-10 18:00:00,286,1,0
2006-10-10 18:15:00,252,1,0
2006-10-10 18:30:00,241,1,0
2006-10-10 18:45:00,187,1,0
2006-10-10 19:00:00,172,1,0
2006-10-10 19:15:00,164,1,0
2006-10-10 19:30:00,152,1,0
2006-10-10 19:45:00,109,1,0
2006-10-10 20:00:00,111,1,0
2006-10-10 20:15:00,100,1,0
2006-10-10 20:30:00,86,1,0
2006-10-10 20:45:00,78,1,0
2006-10-10 21:00:00,71,1,0
2006-10-10 21:15:00,96,1,0
2006-10-10 21:30:00,82,1,0
2006-10-10 21:45:00,84,1,0
2006-10-10 22:00:00,89,1,0
2006-10-10 22:15:00,95,1,0
2006-10-10 22:30:00,79,1,0
2006-10-10 22:45:00,74,1,0
2006-10-10 23:00:00,61,1,0
2006-10-10 23:15:00,43,1,0
2006-10-10 23:30:00,31,1,0
2006-10-10 23:45:00,25,1,0
2006-10-11 00:00:00,18,2,0
2006-10-11 00:15:00,24,2,0
2006-10-11 00:30:00,19,2,0
2006-10-11 00:45:00,14,2,0
2006-10-11 01:00:00,8,2,0
2006-10-11 01:15:00,11,2,0
2006-10-11 01:30:00,11,2,0
2006-10-11 01:45:00,5,2,0
2006-10-11 02:00:00,2,2,0
2006-10-11 02:15:00,9,2,0
2006-10-11 02:30:00,5,2,0
2006-10-11 02:45:00,4,2,0
2006-10-11 03:00:00,6,2,0
2006-10-11 03:15:00,5,2,0
2006-10-11 03:30:00,3,2,0
2006-10-11 03:45:00,8,2,0
2006-10-11 04:00:00,3,2,0
2006-10-11 04:15:00,3,2,0
2006-10-11 04:30:00,5,2,0
2006-10-11 04:45:00,11,2,0
2006-10-11 05:00:00,7,2,0
2006-10-11 05:15:00,8,2,0
2006-10-11 05:30:00,22,2,0
2006-10-11 05:45:00,45,2,0
2006-10-11 06:00:00,49,2,0
2006-10-11 06:15:00,55,2,0
2006-10-11 06:30:00,102,2,0
2006-10-11 06:45:00,166,2,0
2006-10-11 07:00:00,168,2,0
2006-10-11 07:15:00,253,2,0
2006-10-11 07:30:00,226,2,0
2006-10-11 07:45:00,334,2,0
2006-10-11 08:00:00,279,2,0
2006-10-11 08:15:00,312,2,0
2006-10-11 08:30:00,290,2,0
2006-10-11 08:45:00,310,2,0
2006-10-11 09:00:00,256,2,0
2006-10-11 09:15:00,336,2,0
2006-10-11 09:30:00,244,2,0
2006-10-11 09:45:00,246,2,0
2006-10-11 10:00:00,251,2,0
2006-10-11 10:15:00,204,2,0
2006-10-11 10:30:00,249,2,0
2006-10-11 10:45:00,244,2,0
2006-10-11 11:00:00,228,2,0
2006-10-11 11:15:00,196,2,0
2006-10-11 11:30:00,229,2,0
2006-10-11 11:45:00,219,2,0
2006-10-11 12:00:00,181,2,0
2006-10-11 12:15:00,250,2,0
2006-10-11 12:30:00,227,2,0
2006-10-11 12:45:00,199,2,0
2006-10-11 13:00:00,172,2,0
2006-10-11 13:15:00,238,2,0
2006-10-11 13:30:00,215,2,0
2006-10-11 13:45:00,202,2,0
2006-10-11 14:00:00,227,2,0
2006-10-11 14:15:00,236,2,0
2006-10-11 14:30:00,245,2,0
2006-10-11 14:45:00,211,2,0
2006-10-11 15:00:00,241,2,0
2006-10-11 15:15:00,215,2,0
2006-10-11 15:30:00,232,2,0
2006-10-11 15:45:00,271,2,0
2006-10-11 16:00:00,245,2,0
2006-10-11 16:15:00,308,2,0
2006-10-11 16:30:00,288,2,0
2006-10-11 16:45:00,285,2,0
2006-10-11 17:00:00,251,2,0
2006-10-11 17:15:00,261,2,0
2006-10-11 17:30:00,291,2,0
2006-10-11 17:45:00,253,2,0
2006-10-11 18:00:00,286,2,0
2006-10-11 18:15:00,289,2,0
2006-10-11 18:30:00,218,2,0
2006-10-11 18:45:00,217,2,0
2006-10-11 19:00:00,228,2,0
2006-10-11 19:15:00,205,2,0
2006-10-11 19:30:00,146,2,0
2006-10-11 19:45:00,123,2,0
2006-10-11 20:00:00,113,2,0
2006-10-11 20:15:00,113,2,0
2006-10-11 20:30:00,101,2,0
2006-10-11 20:45:00,85,2,0
2006-10-11 21:00:00,103,2,0
2006-10-11 21:15:00,89,2,0
2006-10-11 21:30:00,77,2,0
2006-10-11 21:45:00,97,2,0
2006-10-11 22:00:00,87,2,0
2006-10-11 22:15:00,93,2,0
2006-10-11 22:30:00,74,2,0
2006-10-11 22:45:00,66,2,0
2006-10-11 23:00:00,60,2,0
2006-10-11 23:15:00,37,2,0
2006-10-11 23:30:00,37,2,0
2006-10-11 23:45:00,26,2,0
2006-10-12 00:00:00,24,3,0
2006-10-12 00:15:00,14,3,0
2006-10-12 00:30:00,12,3,0
2006-10-12 00:45:00,14,3,0
2006-10-12 01:00:00,12,3,0
2006-10-12 01:15:00,10,3,0
2006-10-12 01:30:00,12,3,0
2006-10-12 01:45:00,8,3,0
2006-10-12 02:00:00,5,3,0
2006-10-12 02:15:00,8,3,0
2006-10-12 02:30:00,3,3,0
2006-10-12 02:45:00,1,3,0
2006-10-12 03:00:00,6,3,0
2006-10-12 03:15:00,3,3,0
2006-10-12 03:30:00,2,3,0
2006-10-12 03:45:00,3,3,0
2006-10-12 04:00:00,4,3,0
2006-10-12 04:15:00,7,3,0
2006-10-12 04:30:00,4,3,0
2006-10-12 04:45:00,6,3,0
2006-10-12 05:00:00,12,3,0
2006-10-12 05:15:00,21,3,0
2006-10-12 05:30:00,28,3,0
2006-10-12 05:45:00,46,3,0
2006-10-12 06:00:00,49,3,0
2006-10-12 06:15:00,63,3,0
2006-10-12 06:30:00,108,3,0
2006-10-12 06:45:00,168,3,0
2006-10-12 07:00:00,188,3,0
2006-10-12 07:15:00,232,3,0
2006-10-12 07:30:00,284,3,0
2006-10-12 07:45:00,282,3,0
2006-10-12 08:00:00,274,3,0
2006-10-12 08:15:00,299,3,0
2006-10-12 08:30:00,328,3,0
2006-10-12 08:45:00,325,3,0
2006-10-12 09:00:00,285,3,0
2006-10-12 09:15:00,251,3,0
2006-10-12 09:30:00,270,3,0
2006-10-12 09:45:00,294,3,0
2006-10-12 10:00:00,285,3,0
2006-10-12 10:15:00,219,3,0
2006-10-12 10:30:00,230,3,0
2006-10-12 10:45:00,249,3,0
2006-10-12 11:00:00,210,3,0
2006-10-12 11:15:00,249,3,0
2006-10-12 11:30:00,235,3,0
2006-10-12 11:45:00,234,3,0
2006-10-12 12:00:00,230,3,0
2006-10-12 12:15:00,232,3,0
2006-10-12 12:30:00,221,3,0
2006-10-12 12:45:00,249,3,0
2006-10-12 13:00:00,191,3,0
2006-10-12 13:15:00,207,3,0
2006-10-12 13:30:00,220,3,0
2006-10-12 13:45:00,202,3,0
2006-10-12 14:00:00,199,3,0
2006-10-12 14:15:00,224,3,0
2006-10-12 14:30:00,219,3,0
2006-10-12 14:45:00,194,3,0
2006-10-12 15:00:00,182,3,0
2006-10-12 15:15:00,237,3,0
2006-10-12 15:30:00,243,3,0
2006-10-12 15:45:00,290,3,0
2006-10-12 16:00:00,303,3,0
2006-10-12 16:15:00,286,3,0
2006-10-12 16:30:00,298,3,0
2006-10-12 16:45:00,264,3,0
2006-10-12 17:00:00,239,3,0
2006-10-12 17:15:00,268,3,0
2006-10-12 17:30:00,299,3,0
2006-10-12 17:45:00,290,3,0
2006-10-12 18:00:00,340,3,0
2006-10-12 18:15:00,328,3,0
2006-10-12 18:30:00,284,3,0
2006-10-12 18:45:00,254,3,0
2006-10-12 19:00:00,186,3,0
2006-10-12 19:15:00,206,3,0
2006-10-12 19:30:00,218,3,0
2006-10-12 19:45:00,144,3,0
2006-10-12 20:00:00,153,3,0
2006-10-12 20:15:00,112,3,0
2006-10-12 20:30:00,104,3,0
2006-10-12 20:45:00,136,3,0
2006-10-12 21:00:00,81,3,0
2006-10-12 21:15:00,100,3,0
2006-10-12 21:30:00,87,3,0
2006-10-12 21:45:00,111,3,0
2006-10-12 22:00:00,96,3,0
2006-10-12 22:15:00,89,3,0
2006-10-12 22:30:00,61,3,0
2006-10-12 22:45:00,56,3,0
2006-10-12 23:00:00,48,3,0
2006-10-12 23:15:00,52,3,0
2006-10-12 23:30:00,31,3,0
2006-10-12 23:45:00,29,3,0
2006-10-13 00:00:00,21,4,0
2006-10-15 00:15:00,77,6,1
2006-10-15 00:30:00,61,6,1
2006-10-15 00:45:00,51,6,1
2006-10-15 01:00:00,42,6,1
2006-10-15 01:15:00,44,6,1
2006-10-15 01:30:00,21,6,1
2006-10-15 01:45:00,18,6,1
2006-10-15 02:00:00,18,6,1
2006-10-15 02:15:00,19,6,1
2006-10-15 02:30:00,20,6,1
2006-10-15 02:45:00,11,6,1
2006-10-15 03:00:00,22,6,1
2006-10-15 03:15:00,8,6,1
2006-10-15 03:30:00,19,6,1
2006-10-15 03:45:00,8,6,1
2006-10-15 04:00:00,6,6,1
2006-10-15 04:15:00,13,6,1
2006-10-15 04:30:00,18,6,1
2006-10-15 04:45:00,12,6,1
2006-10-15 05:00:00,9,6,1
2006-10-15 05:15:00,11,6,1
2006-10-15 05:30:00,13,6,1
2006-10-15 05:45:00,16,6,1
2006-10-15 06:00:00,16,6,1
2006-10-15 06:15:00,29,6,1
2006-10-15 06:30:00,34,6,1
2006-10-15 06:45:00,39,6,1
2006-10-15 07:00:00,39,6,1
2006-10-15 07:15:00,44,6,1
2006-10-15 07:30:00,55,6,1
2006-10-15 07:45:00,59,6,1
2006-10-15 08:00:00,50,6,1
2006-10-15 08:15:00,49,6,1
2006-10-15 08:30:00,86,6,1
2006-10-15 08:45:00,80,6,1
2006-10-15 09:00:00,96,6,1
2006-10-15 09:15:00,121,6,1
2006-10-15 09:30:00,168,6,1
2006-10-15 09:45:00,195,6,1
2006-10-15 10:00:00,206,6,1
2006-10-15 10:15:00,196,6,1
2006-10-15 10:30:00,173,6,1
2006-10-15 10:45:00,197,6,1
2006-10-15 11:00:00,185,6,1
2006-10-15 11:15:00,214,6,1
2006-10-15 11:30:00,187,6,1
2006-10-15 11:45:00,207,6,1
2006-10-15 12:00:00,249,6,1
2006-10-15 12:15:00,212,6,1
2006-10-15 12:30:00,211,6,1
2006-10-15 12:45:00,230,6,1
2006-10-15 13:00:00,232,6,1
2006-10-15 13:15:00,234,6,1
2006-10-15 13:30:00,184,6,1
2006-10-15 13:45:00,271,6,1
2006-10-15 14:00:00,204,6,1
2006-10-15 14:15:00,241,6,1
2006-10-15 14:30:00,183,6,1
2006-10-15 14:45:00,202,6,1
2006-10-15 15:00:00,196,6,1
2006-10-15 15:15:00,208,6,1
2006-10-15 15:30:00,179,6,1
2006-10-15 15:45:00,162,6,1
2006-10-15 16:00:00,221,6,1
2006-10-15 16:15:00,186,6,1
2006-10-15 16:30:00,183,6,1
2006-10-15 16:45:00,179,6,1
2006-10-15 17:00:00,194,6,1
2006-10-15 17:15:00,167,6,1
2006-10-15 17:30:00,172,6,1
2006-10-15 17:45:00,178,6,1
2006-10-15 18:00:00,163,6,1
2006-10-15 18:15:00,177,6,1
2006-10-15 18:30:00,177,6,1
2006-10-15 18:45:00,113,6,1
2006-10-15 19:00:00,115,6,1
2006-10-15 19:15:00,94,6,1
2006-10-15 19:30:00,98,6,1
2006-10-15 19:45:00,85,6,1
2006-10-15 20:00:00,93,6,1
2006-10-15 20:15:00,73,6,1
2006-10-15 20:30:00,60,6,1
2006-10-15 20:45:00,86,6,1
2006-10-15 21:00:00,60,6,1
2006-10-15 21:15:00,73,6,1
2006-10-15 21:30:00,72,6,1
2006-10-15 21:45:00,62,6,1
2006-10-15 22:00:00,52,6,1
2006-10-15 22:15:00,73,6,1
2006-10-15 22:30:00,64,6,1
2006-10-15 22:45:00,44,6,1
2006-10-15 23:00:00,26,6,1
2006-10-15 23:15:00,21,6,1
2006-10-15 23:30:00,25,6,1
2006-10-15 23:45:00,25,6,1
2006-10-16 00:00:00,19,0,0
2006-10-16 00:15:00,6,0,0
2006-10-16 00:30:00,14,0,0
2006-10-16 00:45:00,13,0,0
2006-10-16 01:00:00,7,0,0
2006-10-16 01:15:00,8,0,0
2006-10-16 01:30:00,10,0,0
2006-10-16 01:45:00,2,0,0
2006-10-16 02:00:00,4,0,0
2006-10-16 02:15:00,7,0,0
2006-10-16 02:30:00,1,0,0
2006-10-16 02:45:00,8,0,0
2006-10-16 03:00:00,2,0,0
2006-10-16 03:15:00,2,0,0
2006-10-16 03:30:00,6,0,0
2006-10-16 03:45:00,3,0,0
2006-10-16 04:00:00,6,0,0
2006-10-16 04:15:00,9,0,0
2006-10-16 04:30:00,2,0,0
2006-10-16 04:45:00,8,0,0
2006-10-16 05:00:00,6,0,0
2006-10-16 05:15:00,18,0,0
2006-10-16 05:30:00,29,0,0
2006-10-16 05:45:00,44,0,0
2006-10-16 06:00:00,39,0,0
2006-10-16 06:15:00,59,0,0
2006-10-16 06:30:00,110,0,0
2006-10-16 06:45:00,154,0,0
2006-10-16 07:00:00,152,0,0
2006-10-16 07:15:00,222,0,0
2006-10-16 07:30:00,243,0,0
2006-10-16 07:45:00,335,0,0
2006-10-16 08:00:00,299,0,0
2006-10-16 08:15:00,307,0,0
2006-10-16 08:30:00,274,0,0
2006-10-16 08:45:00,306,0,0
2006-10-16 09:00:00,291,0,0
2006-10-16 09:15:00,237,0,0
2006-10-16 09:30:00,225,0,0
2006-10-16 09:45:00,255,0,0
2006-10-16 10:00:00,199,0,0
2006-10-16 10:15:00,210,0,0
2006-10-16 10:30:00,211,0,0
2006-10-16 10:45:00,192,0,0
2006-10-16 11:00:00,212,0,0
2006-10-16 11:15:00,174,0,0
2006-10-16 11:30:00,218,0,0
2006-10-16 11:45:00,187,0,0
2006-10-16 12:00:00,210,0,0
2006-10-16 12:15:00,167,0,0
2006-10-16 12:30:00,200,0,0
2006-10-16 12:45:00,197,0,0
2006-10-16 13:00:00,189,0,0
2006-10-16 13:15:00,191,0,0
2006-10-16 13:30:00,195,0,0
2006-10-16 13:45:00,186,0,0
2006-10-16 14:00:00,204,0,0
2006-10-16 14:15:00,212,0,0
2006-10-16 14:30:00,215,0,0
2006-10-16 14:45:00,161,0,0
2006-10-16 15:00:00,209,0,0
2006-10-16 15:15:00,213,0,0
2006-10-16 15:30:00,186,0,0
2006-10-16 15:45:00,251,0,0
2006-10-16 16:00:00,247,0,0
2006-10-16 16:15:00,285,0,0
2006-10-16 16:30:00,257,0,0
2006-10-16 16:45:00,270,0,0
2006-10-16 17:00:00,238,0,0
2006-10-16 17:15:00,261,0,0
2006-10-16 17:30:00,303,0,0
2006-10-16 17:45:00,291,0,0
2006-10-16 18:00:00,268,0,0
2006-10-16 18:15:00,243,0,0
2006-10-16 18:30:00,243,0,0
2006-10-16 18:45:00,176,0,0
2006-10-16 19:00:00,158,0,0
2006-10-16 19:15:00,167,0,0
2006-10-16 19:30:00,126,0,0
2006-10-16 19:45:00,98,0,0
2006-10-16 20:00:00,104,0,0
2006-10-16 20:15:00,89,0,0
2006-10-16 20:30:00,85,0,0
2006-10-16 20:45:00,70,0,0
2006-10-16 21:00:00,82,0,0
2006-10-16 21:15:00,80,0,0
2006-10-16 21:30:00,66,0,0
2006-10-16 21:45:00,51,0,0
2006-10-16 22:00:00,73,0,0
2006-10-16 22:15:00,64,0,0
2006-10-16 22:30:00,67,0,0
2006-10-16 22:45:00,65,0,0
2006-10-16 23:00:00,48,0,0
2006-10-16 23:15:00,25,0,0
2006-10-16 23:30:00,24,0,0
2006-10-16 23:45:00,13,0,0
2006-10-17 00:00:00,21,1,0
2006-10-17 00:15:00,11,1,0
2006-10-17 00:30:00,9,1,0
2006-10-17 00:45:00,12,1,0
2006-10-17 01:00:00,6,1,0
2006-10-17 01:15:00,5,1,0
2006-10-17 01:30:00,5,1,0
2006-10-17 01:45:00,2,1,0
2006-10-17 02:00:00,4,1,0
2006-10-17 02:15:00,4,1,0
2006-10-17 02:30:00,4,1,0
2006-10-17 02:45:00,6,1,0
2006-10-17 03:00:00,3,1,0
2006-10-17 03:15:00,6,1,0
2006-10-17 03:30:00,2,1,0
2006-10-17 03:45:00,7,1,0
2006-10-17 04:00:00,3,1,0
2006-10-17 04:15:00,4,1,0
2006-10-17 04:30:00,3,1,0
2006-10-17 04:45:00,5,1,0
2006-10-17 05:00:00,9,1,0
2006-10-17 05:15:00,17,1,0
2006-10-17 05:30:00,25,1,0
2006-10-17 05:45:00,53,1,0
2006-10-17 06:00:00,45,1,0
2006-10-17 06:15:00,62,1,0
2006-10-17 06:30:00,123,1,0
2006-10-17 06:45:00,166,1,0
2006-10-17 07:00:00,176,1,0
2006-10-17 07:15:00,231,1,0
2006-10-17 07:30:00,280,1,0
2006-10-17 07:45:00,282,1,0
2006-10-17 08:00:00,287,1,0
2006-10-17 08:15:00,311,1,0
2006-10-17 08:30:00,314,1,0
2006-10-17 08:45:00,299,1,0
2006-10-17 09:00:00,257,1,0
2006-10-17 09:15:00,258,1,0
2006-10-17 09:30:00,255,1,0
2006-10-17 09:45:00,251,1,0
2006-10-17 10:00:00,236,1,0
2006-10-17 10:15:00,202,1,0
2006-10-17 10:30:00,208,1,0
2006-10-17 10:45:00,220,1,0
2006-10-17 11:00:00,193,1,0
2006-10-17 11:15:00,174,1,0
2006-10-17 11:30:00,203,1,0
2006-10-17 11:45:00,213,1,0
2006-10-17 12:00:00,203,1,0
2006-10-17 12:15:00,221,1,0
2006-10-17 12:30:00,212,1,0
2006-10-17 12:45:00,196,1,0
2006-10-17 13:00:00,210,1,0
2006-10-17 13:15:00,229,1,0
2006-10-17 13:30:00,204,1,0
2006-10-17 13:45:00,189,1,0
2006-10-17 14:00:00,212,1,0
2006-10-17 14:15:00,207,1,0
2006-10-17 14:30:00,179,1,0
2006-10-17 14:45:00,230,1,0
2006-10-17 15:00:00,212,1,0
2006-10-17 15:15:00,222,1,0
2006-10-17 15:30:00,227,1,0
2006-10-17 15:45:00,297,1,0
2006-10-17 16:00:00,246,1,0
2006-10-17 16:15:00,293,1,0
2006-10-17 16:30:00,264,1,0
2006-10-17 16:45:00,287,1,0
2006-10-17 17:00:00,229,1,0
2006-10-17 17:15:00,271,1,0
2006-10-17 17:30:00,272,1,0
2006-10-17 17:45:00,280,1,0
2006-10-17 18:00:00,279,1,0
2006-10-17 18:15:00,262,1,0
2006-10-17 18:30:00,229,1,0
2006-10-17 18:45:00,204,1,0
2006-10-17 19:00:00,195,1,0
2006-10-17 19:15:00,161,1,0
2006-10-17 19:30:00,148,1,0
2006-10-17 19:45:00,114,1,0
2006-10-17 20:00:00,123,1,0
2006-10-17 20:15:00,100,1,0
2006-10-17 20:30:00,102,1,0
2006-10-17 20:45:00,86,1,0
2006-10-17 21:00:00,75,1,0
2006-10-17 21:15:00,84,1,0
2006-10-17 21:30:00,85,1,0
2006-10-17 21:45:00,65,1,0
2006-10-17 22:00:00,88,1,0
2006-10-17 22:15:00,83,1,0
2006-10-17 22:30:00,62,1,0
2006-10-17 22:45:00,53,1,0
2006-10-17 23:00:00,48,1,0
2006-10-17 23:15:00,52,1,0
2006-10-17 23:30:00,37,1,0
2006-10-17 23:45:00,25,1,0
2006-10-18 00:00:00,25,2,0
2006-10-18 00:15:00,23,2,0
2006-10-18 00:30:00,12,2,0
2006-10-18 00:45:00,13,2,0
2006-10-18 01:00:00,9,2,0
2006-10-18 01:15:00,5,2,0
2006-10-18 01:30:00,6,2,0
2006-10-18 01:45:00,12,2,0
2006-10-18 02:00:00,2,2,0
2006-10-18 02:15:00,2,2,0
2006-10-18 02:30:00,2,2,0
2006-10-18 02:45:00,6,2,0
2006-10-18 03:00:00,10,2,0
2006-10-18 03:15:00,2,2,0
2006-10-18 03:30:00,4,2,0
2006-10-18 03:45:00,2,2,0
2006-10-18 04:00:00,5,2,0
2006-10-18 04:15:00,3,2,0
2006-10-18 04:30:00,7,2,0
2006-10-18 04:45:00,11,2,0
2006-10-18 05:00:00,10,2,0
2006-10-18 05:15:00,11,2,0
2006-10-18 05:30:00,24,2,0
2006-10-18 05:45:00,36,2,0
2006-10-18 06:00:00,47,2,0
2006-10-18 06:15:00,56,2,0
2006-10-18 06:30:00,121,2,0
2006-10-18 06:45:00,161,2,0
2006-10-18 07:00:00,194,2,0
