datetime,volume,day_of_week,is_weekend
2006-10-13 21:45:00,263,4,0
2006-10-13 22:00:00,175,4,0
2006-10-13 22:15:00,225,4,0
2006-10-13 22:30:00,194,4,0
2006-10-13 22:45:00,202,4,0
2006-10-13 23:00:00,218,4,0
2006-10-13 23:15:00,206,4,0
2006-10-13 23:30:00,167,4,0
2006-10-13 23:45:00,170,4,0
2006-10-14 00:00:00,131,5,1
2006-10-14 00:15:00,111,5,1
2006-10-14 00:30:00,120,5,1
2006-10-14 00:45:00,101,5,1
2006-10-14 01:00:00,62,5,1
2006-10-14 01:15:00,80,5,1
2006-10-14 01:30:00,78,5,1
2006-10-14 01:45:00,46,5,1
2006-10-14 02:00:00,66,5,1
2006-10-14 02:15:00,48,5,1
2006-10-14 02:30:00,56,5,1
2006-10-14 02:45:00,43,5,1
2006-10-14 03:00:00,28,5,1
2006-10-14 03:15:00,32,5,1
2006-10-14 03:30:00,34,5,1
2006-10-14 03:45:00,44,5,1
2006-10-14 04:00:00,14,5,1
2006-10-14 04:15:00,20,5,1
2006-10-14 04:30:00,25,5,1
2006-10-14 04:45:00,28,5,1
2006-10-14 05:00:00,27,5,1
2006-10-14 05:15:00,22,5,1
2006-10-14 05:30:00,25,5,1
2006-10-14 05:45:00,39,5,1
2006-10-14 06:00:00,42,5,1
2006-10-14 06:15:00,49,5,1
2006-10-14 06:30:00,90,5,1
2006-10-14 06:45:00,102,5,1
2006-10-14 07:00:00,120,5,1
2006-10-14 07:15:00,111,5,1
2006-10-14 07:30:00,127,5,1
2006-10-14 07:45:00,184,5,1
2006-10-14 08:00:00,208,5,1
2006-10-14 08:15:00,198,5,1
2006-10-14 08:30:00,222,5,1
2006-10-14 08:45:00,257,5,1
2006-10-14 09:00:00,276,5,1
2006-10-14 09:15:00,309,5,1
2006-10-14 09:30:00,273,5,1
2006-10-14 09:45:00,295,5,1
2006-10-14 10:00:00,378,5,1
2006-10-14 10:15:00,368,5,1
2006-10-14 10:30:00,353,5,1
2006-10-14 10:45:00,390,5,1
2006-10-14 11:00:00,347,5,1
2006-10-14 11:15:00,398,5,1
2006-10-14 11:30:00,390,5,1
2006-10-14 11:45:00,437,5,1
2006-10-14 12:00:00,424,5,1
2006-10-14 12:15:00,453,5,1
2006-10-14 12:30:00,441,5,1
2006-10-14 12:45:00,401,5,1
2006-10-14 13:00:00,465,5,1
2006-10-14 13:15:00,382,5,1
2006-10-14 13:30:00,445,5,1
2006-10-14 13:45:00,410,5,1
2006-10-14 14:00:00,499,5,1
2006-10-14 14:15:00,443,5,1
2006-10-14 14:30:00,437,5,1
2006-10-14 14:45:00,411,5,1
2006-10-14 15:00:00,407,5,1
2006-10-14 15:15:00,413,5,1
2006-10-14 15:30:00,403,5,1
2006-10-14 15:45:00,435,5,1
2006-10-14 16:00:00,403,5,1
2006-10-14 16:15:00,483,5,1
2006-10-14 16:30:00,459,5,1
2006-10-14 16:45:00,480,5,1
2006-10-14 17:00:00,459,5,1
2006-10-14 17:15:00,489,5,1
2006-10-14 17:30:00,496,5,1
2006-10-14 17:45:00,495,5,1
2006-10-14 18:00:00,544,5,1
2006-10-14 18:15:00,465,5,1
2006-10-14 18:30:00,425,5,1
2006-10-14 18:45:00,397,5,1
2006-10-14 19:00:00,378,5,1
2006-10-14 19:15:00,381,5,1
2006-10-14 19:30:00,270,5,1
2006-10-14 19:45:00,275,5,1
2006-10-14 20:00:00,255,5,1
2006-10-14 20:15:00,207,5,1
2006-10-14 20:30:00,175,5,1
2006-10-14 20:45:00,223,5,1
2006-10-14 21:00:00,168,5,1
2006-10-14 21:15:00,199,5,1
2006-10-14 21:30:00,213,5,1
2006-10-14 21:45:00,207,5,1
2006-10-14 22:00:00,193,5,1
2006-10-14 22:15:00,206,5,1
2006-10-14 22:30:00,169,5,1
2006-10-14 22:45:00,191,5,1
2006-10-14 23:00:00,198,5,1
2006-10-14 23:15:00,218,5,1
2006-10-14 23:30:00,198,5,1
2006-10-14 23:45:00,198,5,1
2006-10-15 00:00:00,192,6,1
2006-10-15 00:15:00,184,6,1
2006-10-15 00:30:00,174,6,1
2006-10-15 00:45:00,144,6,1
2006-10-15 01:00:00,135,6,1
2006-10-15 01:15:00,105,6,1
2006-10-15 01:30:00,93,6,1
2006-10-15 01:45:00,75,6,1
2006-10-15 02:00:00,102,6,1
2006-10-15 02:15:00,72,6,1
2006-10-15 02:30:00,78,6,1
2006-10-15 02:45:00,51,6,1
2006-10-15 03:00:00,62,6,1
2006-10-15 03:15:00,67,6,1
2006-10-15 03:30:00,39,6,1
2006-10-15 03:45:00,57,6,1
2006-10-15 04:00:00,33,6,1
2006-10-15 04:15:00,21,6,1
2006-10-15 04:30:00,29,6,1
2006-10-15 04:45:00,27,6,1
2006-10-15 05:00:00,31,6,1
2006-10-15 05:15:00,31,6,1
2006-10-15 05:30:00,36,6,1
2006-10-15 05:45:00,54,6,1
2006-10-15 06:00:00,49,6,1
2006-10-15 06:15:00,43,6,1
2006-10-15 06:30:00,54,6,1
2006-10-15 06:45:00,70,6,1
2006-10-15 07:00:00,51,6,1
2006-10-15 07:15:00,49,6,1
2006-10-15 07:30:00,77,6,1
2006-10-15 07:45:00,76,6,1
2006-10-15 08:00:00,108,6,1
2006-10-15 08:15:00,109,6,1
2006-10-15 08:30:00,117,6,1
2006-10-15 08:45:00,131,6,1
2006-10-15 09:00:00,200,6,1
2006-10-15 09:15:00,162,6,1
2006-10-15 09:30:00,189,6,1
2006-10-15 09:45:00,204,6,1
2006-10-15 10:00:00,249,6,1
2006-10-15 10:15:00,272,6,1
2006-10-15 10:30:00,276,6,1
2006-10-15 10:45:00,317,6,1
2006-10-15 11:00:00,294,6,1
2006-10-15 11:15:00,298,6,1
2006-10-15 11:30:00,330,6,1
2006-10-15 11:45:00,376,6,1
2006-10-15 12:00:00,389,6,1
2006-10-15 12:15:00,428,6,1
2006-10-15 12:30:00,403,6,1
2006-10-15 12:45:00,428,6,1
2006-10-15 13:00:00,426,6,1
2006-10-15 13:15:00,397,6,1
2006-10-15 13:30:00,332,6,1
2006-10-15 13:45:00,431,6,1
2006-10-15 14:00:00,358,6,1
2006-10-15 14:15:00,407,6,1
2006-10-15 14:30:00,452,6,1
2006-10-15 14:45:00,400,6,1
2006-10-15 15:00:00,434,6,1
2006-10-15 15:15:00,392,6,1
2006-10-15 15:30:00,464,6,1
2006-10-15 15:45:00,414,6,1
2006-10-15 16:00:00,445,6,1
2006-10-15 16:15:00,420,6,1
2006-10-15 16:30:00,438,6,1
2006-10-15 16:45:00,461,6,1
2006-10-15 17:00:00,457,6,1
2006-10-15 17:15:00,453,6,1
2006-10-15 17:30:00,445,6,1
2006-10-15 17:45:00,496,6,1
2006-10-15 18:00:00,437,6,1
2006-10-15 18:15:00,378,6,1
2006-10-15 18:30:00,350,6,1
2006-10-15 18:45:00,281,6,1
2006-10-15 19:00:00,272,6,1
2006-10-15 19:15:00,223,6,1
2006-10-15 19:30:00,282,6,1
2006-10-15 19:45:00,262,6,1
2006-10-15 20:00:00,251,6,1
2006-10-15 20:15:00,199,6,1
2006-10-15 20:30:00,206,6,1
2006-10-15 20:45:00,180,6,1
2006-10-15 21:00:00,181,6,1
2006-10-15 21:15:00,205,6,1
2006-10-15 21:30:00,178,6,1
2006-10-15 21:45:00,190,6,1
2006-10-15 22:00:00,161,6,1
2006-10-15 22:15:00,142,6,1
2006-10-15 22:30:00,126,6,1
2006-10-15 22:45:00,136,6,1
2006-10-15 23:00:00,110,6,1
2006-10-15 23:15:00,74,6,1
2006-10-15 23:30:00,92,6,1
2006-10-15 23:45:00,69,6,1
2006-10-16 00:00:00,57,0,0
2006-10-16 00:15:00,34,0,0
2006-10-16 00:30:00,45,0,0
2006-10-16 00:45:00,33,0,0
2006-10-16 01:00:00,34,0,0
2006-10-16 01:15:00,19,0,0
2006-10-16 01:30:00,18,0,0
2006-10-16 01:45:00,17,0,0
2006-10-16 02:00:00,17,0,0
2006-10-16 02:15:00,13,0,0
2006-10-16 02:30:00,13,0,0
2006-10-16 02:45:00,21,0,0
2006-10-16 03:00:00,16,0,0
2006-10-16 03:15:00,7,0,0
2006-10-16 03:30:00,10,0,0
2006-10-16 03:45:00,12,0,0
2006-10-16 04:00:00,8,0,0
2006-10-16 04:15:00,10,0,0
2006-10-16 04:30:00,28,0,0
2006-10-16 04:45:00,21,0,0
2006-10-16 05:00:00,22,0,0
2006-10-16 05:15:00,40,0,0
2006-10-16 05:30:00,34,0,0
2006-10-16 05:45:00,54,0,0
2006-10-16 06:00:00,64,0,0
2006-10-16 06:15:00,116,0,0
2006-10-16 06:30:00,164,0,0
2006-10-16 06:45:00,247,0,0
2006-10-16 07:00:00,247,0,0
2006-10-16 07:15:00,283,0,0
2006-10-16 07:30:00,380,0,0
2006-10-16 07:45:00,344,0,0
2006-10-16 08:00:00,416,0,0
2006-10-16 08:15:00,442,0,0
2006-10-16 08:30:00,489,0,0
2006-10-16 08:45:00,452,0,0
2006-10-16 09:00:00,460,0,0
2006-10-16 09:15:00,351,0,0
2006-10-16 09:30:00,426,0,0
2006-10-16 09:45:00,382,0,0
2006-10-16 10:00:00,359,0,0
2006-10-16 10:15:00,340,0,0
2006-10-16 10:30:00,292,0,0
2006-10-16 10:45:00,330,0,0
2006-10-16 11:00:00,329,0,0
2006-10-16 11:15:00,299,0,0
2006-10-16 11:30:00,380,0,0
2006-10-16 11:45:00,317,0,0
2006-10-16 12:00:00,314,0,0
2006-10-16 12:15:00,314,0,0
2006-10-16 12:30:00,346,0,0
2006-10-16 12:45:00,359,0,0
2006-10-16 13:00:00,375,0,0
2006-10-16 13:15:00,349,0,0
2006-10-16 13:30:00,362,0,0
2006-10-16 13:45:00,370,0,0
2006-10-16 14:00:00,393,0,0
2006-10-16 14:15:00,365,0,0
2006-10-16 14:30:00,431,0,0
2006-10-16 14:45:00,389,0,0
2006-10-16 15:00:00,399,0,0
2006-10-16 15:15:00,448,0,0
2006-10-16 15:30:00,485,0,0
2006-10-16 15:45:00,475,0,0
2006-10-16 16:00:00,473,0,0
2006-10-16 16:15:00,528,0,0
2006-10-16 16:30:00,519,0,0
2006-10-16 16:45:00,590,0,0
2006-10-16 17:00:00,523,0,0
2006-10-16 17:15:00,494,0,0
2006-10-16 17:30:00,509,0,0
2006-10-16 17:45:00,539,0,0
2006-10-16 18:00:00,583,0,0
2006-10-16 18:15:00,543,0,0
2006-10-16 18:30:00,502,0,0
2006-10-16 18:45:00,428,0,0
2006-10-16 19:00:00,385,0,0
2006-10-16 19:15:00,373,0,0
2006-10-16 19:30:00,308,0,0
2006-10-16 19:45:00,295,0,0
2006-10-16 20:00:00,284,0,0
2006-10-16 20:15:00,229,0,0
2006-10-16 20:30:00,229,0,0
2006-10-16 20:45:00,215,0,0
2006-10-16 21:00:00,182,0,0
2006-10-16 21:15:00,229,0,0
2006-10-16 21:30:00,224,0,0
2006-10-16 21:45:00,167,0,0
2006-10-16 22:00:00,164,0,0
2006-10-16 22:15:00,173,0,0
2006-10-16 22:30:00,149,0,0
2006-10-16 22:45:00,116,0,0
2006-10-16 23:00:00,108,0,0
2006-10-16 23:15:00,122,0,0
2006-10-16 23:30:00,104,0,0
2006-10-16 23:45:00,71,0,0
2006-10-17 00:00:00,55,1,0
2006-10-17 00:15:00,46,1,0
2006-10-17 00:30:00,45,1,0
2006-10-17 00:45:00,40,1,0
2006-10-17 01:00:00,36,1,0
2006-10-17 01:15:00,18,1,0
2006-10-17 01:30:00,16,1,0
2006-10-17 01:45:00,5,1,0
2006-10-17 02:00:00,21,1,0
2006-10-17 02:15:00,17,1,0
2006-10-17 02:30:00,20,1,0
2006-10-17 02:45:00,14,1,0
2006-10-17 03:00:00,12,1,0
2006-10-17 03:15:00,8,1,0
2006-10-17 03:30:00,14,1,0
2006-10-17 03:45:00,7,1,0
2006-10-17 04:00:00,11,1,0
2006-10-17 04:15:00,22,1,0
2006-10-17 04:30:00,28,1,0
2006-10-17 04:45:00,28,1,0
2006-10-17 05:00:00,20,1,0
2006-10-17 05:15:00,19,1,0
2006-10-17 05:30:00,47,1,0
2006-10-17 05:45:00,51,1,0
2006-10-17 06:00:00,62,1,0
2006-10-17 06:15:00,115,1,0
2006-10-17 06:30:00,171,1,0
2006-10-17 06:45:00,222,1,0
2006-10-17 07:00:00,238,1,0
2006-10-17 07:15:00,302,1,0
2006-10-17 07:30:00,401,1,0
2006-10-17 07:45:00,336,1,0
2006-10-17 08:00:00,432,1,0
2006-10-17 08:15:00,417,1,0
2006-10-17 08:30:00,492,1,0
2006-10-17 08:45:00,491,1,0
2006-10-17 09:00:00,461,1,0
2006-10-17 09:15:00,390,1,0
2006-10-17 09:30:00,385,1,0
2006-10-17 09:45:00,382,1,0
2006-10-17 10:00:00,367,1,0
2006-10-17 10:15:00,346,1,0
2006-10-17 10:30:00,350,1,0
2006-10-17 10:45:00,365,1,0
2006-10-17 11:00:00,335,1,0
2006-10-17 11:15:00,342,1,0
2006-10-17 11:30:00,344,1,0
2006-10-17 11:45:00,360,1,0
2006-10-17 12:00:00,374,1,0
2006-10-17 12:15:00,359,1,0
2006-10-17 12:30:00,373,1,0
2006-10-17 12:45:00,360,1,0
2006-10-17 13:00:00,332,1,0
2006-10-17 13:15:00,327,1,0
2006-10-17 13:30:00,379,1,0
2006-10-17 13:45:00,405,1,0
2006-10-17 14:00:00,387,1,0
2006-10-17 14:15:00,348,1,0
2006-10-17 14:30:00,416,1,0
2006-10-17 14:45:00,406,1,0
2006-10-17 15:00:00,414,1,0
2006-10-17 15:15:00,471,1,0
2006-10-17 15:30:00,449,1,0
2006-10-17 15:45:00,479,1,0
2006-10-17 16:00:00,488,1,0
2006-10-17 16:15:00,469,1,0
2006-10-17 16:30:00,601,1,0
2006-10-17 16:45:00,593,1,0
2006-10-17 17:00:00,504,1,0
2006-10-17 17:15:00,580,1,0
2006-10-17 17:30:00,542,1,0
2006-10-17 17:45:00,595,1,0
2006-10-17 18:00:00,543,1,0
2006-10-17 18:15:00,547,1,0
2006-10-17 18:30:00,538,1,0
2006-10-17 18:45:00,566,1,0
2006-10-17 19:00:00,445,1,0
2006-10-17 19:15:00,394,1,0
2006-10-17 19:30:00,344,1,0
2006-10-17 19:45:00,318,1,0
2006-10-17 20:00:00,249,1,0
2006-10-17 20:15:00,243,1,0
2006-10-17 20:30:00,239,1,0
2006-10-17 20:45:00,215,1,0
2006-10-17 21:00:00,214,1,0
2006-10-17 21:15:00,237,1,0
2006-10-17 21:30:00,214,1,0
2006-10-17 21:45:00,236,1,0
2006-10-17 22:00:00,180,1,0
2006-10-17 22:15:00,229,1,0
2006-10-17 22:30:00,201,1,0
2006-10-17 22:45:00,142,1,0
2006-10-17 23:00:00,152,1,0
2006-10-17 23:15:00,142,1,0
2006-10-17 23:30:00,132,1,0
2006-10-17 23:45:00,96,1,0
2006-10-18 00:00:00,84,2,0
2006-10-18 00:15:00,67,2,0
2006-10-18 00:30:00,40,2,0
2006-10-18 00:45:00,50,2,0
2006-10-18 01:00:00,42,2,0
2006-10-18 01:15:00,30,2,0
2006-10-18 01:30:00,29,2,0
2006-10-18 01:45:00,9,2,0
2006-10-18 02:00:00,21,2,0
2006-10-18 02:15:00,12,2,0
2006-10-18 02:30:00,15,2,0
2006-10-18 02:45:00,13,2,0
2006-10-18 03:00:00,10,2,0
2006-10-18 03:15:00,20,2,0
2006-10-18 03:30:00,9,2,0
2006-10-18 03:45:00,14,2,0
2006-10-18 04:00:00,7,2,0
2006-10-18 04:15:00,10,2,0
2006-10-18 04:30:00,21,2,0
2006-10-18 04:45:00,24,2,0
2006-10-18 05:00:00,22,2,0
2006-10-18 05:15:00,19,2,0
2006-10-18 05:30:00,34,2,0
2006-10-18 05:45:00,52,2,0
2006-10-18 06:00:00,80,2,0
2006-10-18 06:15:00,117,2,0
2006-10-18 06:30:00,174,2,0
2006-10-18 06:45:00,252,2,0
2006-10-18 07:00:00,235,2,0
2006-10-18 07:15:00,327,2,0
2006-10-18 07:30:00,353,2,0
2006-10-18 07:45:00,366,2,0
2006-10-18 08:00:00,467,2,0
2006-10-18 08:15:00,497,2,0
2006-10-18 08:30:00,484,2,0
2006-10-18 08:45:00,472,2,0
2006-10-18 09:00:00,432,2,0
2006-10-18 09:15:00,370,2,0
2006-10-18 09:30:00,446,2,0
2006-10-18 09:45:00,388,2,0
2006-10-18 10:00:00,415,2,0
2006-10-18 10:15:00,331,2,0
2006-10-18 10:30:00,356,2,0
2006-10-18 10:45:00,313,2,0
2006-10-18 11:00:00,329,2,0
2006-10-18 11:15:00,309,2,0
2006-10-18 11:30:00,343,2,0
2006-10-18 11:45:00,358,2,0
2006-10-18 12:00:00,347,2,0
2006-10-18 12:15:00,388,2,0
2006-10-18 12:30:00,372,2,0
2006-10-18 12:45:00,357,2,0
2006-10-18 13:00:00,348,2,0
2006-10-18 13:15:00,406,2,0
2006-10-18 13:30:00,372,2,0
2006-10-18 13:45:00,407,2,0
2006-10-18 14:00:00,360,2,0
2006-10-18 14:15:00,364,2,0
