loss,mae,val_loss,val_mae
0.0038005744572728872,0.039088692516088486,0.0012214126763865352,0.024936994537711143
0.00157969503197819,0.027747245505452156,0.0010464045917615294,0.024935351684689522
0.0014862878015264869,0.026262035593390465,0.0010803198674693704,0.025718551129102707
0.0014404888497665524,0.025592368096113205,0.0009522424661554396,0.021526122465729713
0.0014098291285336018,0.02510061487555504,0.0009641514043323696,0.02226679027080536
0.0013879488687962294,0.024810299277305603,0.0009480639128014445,0.021206185221672058
0.0013693824876099825,0.02455870620906353,0.0009000390418805182,0.020918114110827446
0.0013595507480204105,0.024389587342739105,0.000919617828913033,0.021093273535370827
0.001349450321868062,0.02423025108873844,0.0009181724744848907,0.020930208265781403
0.0013460892951115966,0.0241511482745409,0.000891463307198137,0.02098078839480877
0.001332428422756493,0.0240117646753788,0.0009898891439661384,0.022236624732613564
0.001325591467320919,0.02387317270040512,0.0008935857913456857,0.020734017714858055
0.0013185258721932769,0.02383541129529476,0.0009103961638174951,0.020849095657467842
0.0013182313414290547,0.02378186210989952,0.0010590734891593456,0.02275867573916912
0.0013104173121973872,0.02371256984770298,0.0008834240725263953,0.020578434690833092
0.0013071453431621194,0.023678401485085487,0.0008674638229422271,0.02098025754094124
0.0013080567587167025,0.02367261052131653,0.0008915692451409996,0.02093290537595749
0.0013046293752267957,0.023640237748622894,0.0008842197130434215,0.02069331333041191
0.0013048622058704495,0.023636220023036003,0.0008793470333330333,0.021189076825976372
0.0013019933830946684,0.023619651794433594,0.0009023832972161472,0.020807594060897827
0.0012990895193070173,0.023531928658485413,0.0008984414744190872,0.020796896889805794
0.0013012735871598125,0.02357976883649826,0.0009569216636009514,0.021261997520923615
0.0012962727341800928,0.023539820685982704,0.0008571708458475769,0.02078527770936489
0.0012946336064487696,0.023493124172091484,0.0008883249247446656,0.02088494598865509
0.0012930248631164432,0.023443354293704033,0.0008766847895458341,0.02085191383957863
0.0012895670952275395,0.02343643456697464,0.0008482329430989921,0.02025791071355343
0.0012882938608527184,0.023437844589352608,0.0008735472219996154,0.021110571920871735
0.0012893135426566005,0.023419469594955444,0.0008891762117855251,0.02062937058508396
0.0012866422766819596,0.02342289686203003,0.0008482650155201554,0.02059720829129219
0.001284880330786109,0.02341744303703308,0.000894833414349705,0.021485107019543648
0.0012855490203946829,0.023379186168313026,0.0008743578800931573,0.020510105416178703
0.001278480514883995,0.023342330008745193,0.0008804789977148175,0.020626991987228394
0.0012787891319021583,0.023329144343733788,0.0009011158836074173,0.021182499825954437
0.0012794907670468092,0.02334957756102085,0.0008912217454053462,0.02072107419371605
0.001275321003049612,0.02329273149371147,0.0008339319610968232,0.020641783252358437
0.0012730129528790712,0.023277543485164642,0.0008764980011619627,0.020618446171283722
0.0012744934065267444,0.02328440360724926,0.0008764300146140158,0.020404623821377754
0.0012683302629739046,0.023228447884321213,0.0008442014222964644,0.02044033631682396
0.0012654466554522514,0.023190084844827652,0.0008419138612225652,0.020226221531629562
0.0012696883641183376,0.023265769705176353,0.0008342477958649397,0.020178571343421936
0.0012682657688856125,0.02318805269896984,0.000835479237139225,0.02013327367603779
0.0012678380589932203,0.023192090913653374,0.000836144492495805,0.020098024979233742
0.001261043595150113,0.023127567023038864,0.0008800964569672942,0.020377719774842262
0.0012619824847206473,0.023163044825196266,0.0008310978882946074,0.020230688154697418
0.001261652447283268,0.023160366341471672,0.0008647247450426221,0.020475007593631744
0.0012600827030837536,0.02315310202538967,0.000905682856682688,0.02072068117558956
0.0012632777215912938,0.02315872721374035,0.0008828604477457702,0.020529793575406075
0.0012595471926033497,0.023141901940107346,0.0009542170446366072,0.021285414695739746
0.0012604664079844952,0.023138660937547684,0.0008683768101036549,0.020312899723649025
0.0012568500824272633,0.023111753165721893,0.000937138160225004,0.02100936509668827
0.0012584078358486295,0.023103181272745132,0.0008347392431460321,0.019947005435824394
0.0012561159674078226,0.02307051420211792,0.0008549116901122034,0.0203094519674778
0.0012510180240496993,0.023037876933813095,0.0008432574104517698,0.020134953781962395
0.0012533646076917648,0.023022465407848358,0.0008640842279419303,0.02045426145195961
