loss,mae,val_loss,val_mae
0.0054977284744381905,0.04872437193989754,0.0008753237198106945,0.02520296350121498
0.0020747645758092403,0.033670224249362946,0.0005015464848838747,0.016951754689216614
0.0019378114957362413,0.031783685088157654,0.00042890242184512317,0.015369145199656487
0.0018502365564927459,0.030689751729369164,0.0004560033557936549,0.016468843445181847
0.0018418016843497753,0.030471263453364372,0.00038782876799814403,0.013184846378862858
0.0018164339708164334,0.030161285772919655,0.0003863783786073327,0.014128883369266987
0.001806289074011147,0.030020717531442642,0.0003981448244303465,0.013780550099909306
0.0017925862921401858,0.029921481385827065,0.0003691590973176062,0.012745802290737629
0.0017929476452991366,0.029823778197169304,0.00039830018067732453,0.012916344217956066
0.0017898631049320102,0.029831968247890472,0.00040000813896767795,0.012964501045644283
0.0017742804484441876,0.029630491510033607,0.00037770424387417734,0.013744532130658627
0.0017792047001421452,0.029633350670337677,0.00038680853322148323,0.012755014933645725
0.0017703223275020719,0.029559537768363953,0.0003984280920121819,0.013331969268620014
0.0017703433986753225,0.029545649886131287,0.0003718298685271293,0.012513159774243832
0.0017613783711567521,0.029445327818393707,0.00036573433317244053,0.013265656307339668
0.0017626418266445398,0.02949346974492073,0.00037676384090445936,0.01310871634632349
0.0017574802041053772,0.029378263279795647,0.0004137114156037569,0.014624195173382759
0.0017568161711096764,0.029346108436584473,0.00037023681215941906,0.013289757072925568
0.001749250222928822,0.029308049008250237,0.00039634614950045943,0.014290462248027325
0.001756174024194479,0.029356423765420914,0.0003658028144855052,0.012351235374808311
0.001756457844749093,0.0293761994689703,0.0003754328063223511,0.012339754030108452
0.001747633214108646,0.029302233830094337,0.00037058544694446027,0.012122973799705505
0.0017422009259462357,0.029254445806145668,0.00037495704600587487,0.012280245311558247
0.001737662241794169,0.029190178960561752,0.00035796104930341244,0.012501653283834457
0.0017453007167205215,0.029232200235128403,0.00037993735168129206,0.012232049368321896
0.0017370814457535744,0.029179450124502182,0.00038050388684496284,0.013419585302472115
0.0017372786533087492,0.029138479381799698,0.00035538370138965547,0.01211721170693636
0.0017358267214149237,0.029148448258638382,0.00037424941547214985,0.01290835253894329
0.0017384008970111609,0.029128631576895714,0.00034648904693312943,0.012298351153731346
0.0017347411485388875,0.02906443178653717,0.00034116351162083447,0.011951048858463764
0.0017340568592771888,0.02911108359694481,0.00041989036253653467,0.014618461951613426
0.00173073704354465,0.029096590355038643,0.00034821953158825636,0.011890576221048832
0.0017331949202343822,0.029103828594088554,0.0003434348036535084,0.012298369780182838
0.001730094663798809,0.029039306566119194,0.00035438433405943215,0.011740939691662788
0.0017309783725067973,0.02906179241836071,0.00034936220617964864,0.011985517106950283
0.0017354515148326755,0.029090341180562973,0.00034898208105005324,0.011755531653761864
0.0017269940581172705,0.028997860848903656,0.00035968812881037593,0.012647748924791813
0.0017327063251286745,0.029051247984170914,0.00038085211417637765,0.013090805150568485
0.001725367153994739,0.028991883620619774,0.0003616486210376024,0.0123947374522686
0.001729288138449192,0.02901562675833702,0.0003549653338268399,0.012525934725999832
