loss,mae,val_loss,val_mae
0.007003952283412218,0.05374060571193695,0.0014935197541490197,0.030187826603651047
0.002097408752888441,0.03397025913000107,0.0012201914796605706,0.02813618816435337
0.001803737715817988,0.030465329065918922,0.0011541781714186072,0.026587992906570435
0.0016855021240189672,0.029085783287882805,0.0011044512502849102,0.023975921794772148
0.0016125597758218646,0.028204549103975296,0.0010222633136436343,0.02254556305706501
0.0015898675192147493,0.027768990024924278,0.0009320308454334736,0.021798590198159218
0.0015674615278840065,0.027546267956495285,0.00101741892285645,0.022580599412322044
0.0015617322642356157,0.027512814849615097,0.0009341092663817108,0.022368695586919785
0.001545976265333593,0.027239080518484116,0.0009477671119384468,0.021903272718191147
0.0015310045564547181,0.027079671621322632,0.00091292813885957,0.02134948968887329
0.0015368858585134149,0.027154382318258286,0.0008906924049369991,0.021623149514198303
0.0015216866740956903,0.02700684778392315,0.0009481571614742279,0.022408930584788322
0.0015243208035826683,0.026982450857758522,0.0009652051376178861,0.02252366580069065
0.001516197924502194,0.026917526498436928,0.0008973536314442754,0.021932654082775116
0.0015053527895361185,0.026702288538217545,0.0009097008151002228,0.021374547854065895
0.001506235683336854,0.026699865236878395,0.0008807958220131695,0.021349770948290825
0.0014982696156948805,0.02661251649260521,0.0009037800482474267,0.022487478330731392
0.0015018621925264597,0.026593247428536415,0.0009621010394766927,0.02198963798582554
0.0014967597089707851,0.026502421125769615,0.0009713904000818729,0.021909361705183983
0.00149378995411098,0.0265200175344944,0.0009300953825004399,0.021498052403330803
0.001492310082539916,0.02648737095296383,0.000915814598556608,0.021313205361366272
0.001497361809015274,0.02652081288397312,0.000878562219440937,0.020971909165382385
0.0014873080654069781,0.02649482898414135,0.0008737154421396554,0.021407004445791245
0.0014982076827436686,0.026506226509809494,0.0008843765244819224,0.021509869024157524
0.0014795101014897227,0.0263688787817955,0.0009643379598855972,0.02209615893661976
0.0014913366176187992,0.026441292837262154,0.0008841385715641081,0.02118249051272869
0.0014692989643663168,0.02634056657552719,0.0008984104497358203,0.02144918218255043
0.0014859415823593736,0.026422765105962753,0.0008847275748848915,0.0213076900690794
0.0014715977013111115,0.026293281465768814,0.0009186225943267345,0.02198280207812786
0.0014859609073027968,0.026340238749980927,0.0008698464371263981,0.021155796945095062
0.0014775281306356192,0.02629871480166912,0.0009752499172464013,0.02178344503045082
0.0014628844801336527,0.026249611750245094,0.0009182908106595278,0.021541116759181023
0.0014786886749789119,0.02632913552224636,0.0008820575312711298,0.021125037223100662
0.0014700200408697128,0.026270924136042595,0.0008834290783852339,0.02189347706735134
0.0014804587699472904,0.026335014030337334,0.0009136500302702188,0.021483978256583214
0.001473191543482244,0.026234174147248268,0.0008982314611785114,0.021507110446691513
0.0014768325490877032,0.02628432959318161,0.0008632940007373691,0.020824827253818512
0.0014627359341830015,0.026168163865804672,0.0009156276355497539,0.021318692713975906
0.0014735335716977715,0.026154477149248123,0.0009039738215506077,0.021471571177244186
0.001468958449549973,0.026130834594368935,0.0008687383378855884,0.020911389961838722
0.001467487309128046,0.026113513857126236,0.0008690397953614593,0.0209935512393713
0.0014663257170468569,0.026139767840504646,0.0008801209041848779,0.021658655256032944
0.001460147788748145,0.02607027441263199,0.0009001584840007126,0.021136727184057236
0.0014614078681915998,0.026149718090891838,0.0008742913487367332,0.021441049873828888
0.0014699690509587526,0.026115404441952705,0.0008817321504466236,0.02089858613908291
0.0014622446615248919,0.026077279821038246,0.000875151134096086,0.021112363785505295
0.0014609029749408364,0.02606671117246151,0.000891625473741442,0.02118314430117607
