loss,mae,val_loss,val_mae
0.003977460786700249,0.0407552570104599,0.0016103633679449558,0.03007436729967594
0.001965608447790146,0.0308876633644104,0.0020747194066643715,0.031688518822193146
0.0018491785740479827,0.029541755095124245,0.0015478082932531834,0.0282969381660223
0.001795848016627133,0.028904609382152557,0.001821693847887218,0.03008868917822838
0.0017800773493945599,0.0285914558917284,0.0014917918015271425,0.027954064309597015
0.0017629694193601608,0.02838890068233013,0.0015128283994272351,0.028032852336764336
0.0017532306956127286,0.028244072571396828,0.0015052659437060356,0.02827318385243416
0.0017445797566324472,0.028121542185544968,0.0015935059636831284,0.028527814894914627
0.0017365675885230303,0.028068916872143745,0.0015962965553626418,0.028928684070706367
0.0017265770584344864,0.027957934886217117,0.0015373032074421644,0.028214072808623314
0.0017206448828801513,0.02787700481712818,0.0014875452034175396,0.027595777064561844
0.001714298501610756,0.02781362272799015,0.0015535032143816352,0.028654491528868675
0.0017127873143181205,0.027759036049246788,0.0015362155390903354,0.027988651767373085
0.0017130742780864239,0.027763085439801216,0.0015341644175350666,0.028152238577604294
0.0017003852408379316,0.02766530215740204,0.0015056366100907326,0.028295185416936874
0.0016989827854558825,0.027589820325374603,0.0015540384920313954,0.02804425358772278
0.0017016291385516524,0.02760162390768528,0.0014678362058475614,0.027612363919615746
0.0016971458680927753,0.027556974440813065,0.0014813450397923589,0.02783023566007614
0.0016881615156307817,0.027511822059750557,0.001588152488693595,0.028333598747849464
0.001690039411187172,0.027455750852823257,0.0015404552686959505,0.02795998379588127
0.0016862419433891773,0.02745055966079235,0.0015651711728423834,0.027962960302829742
0.0016774242976680398,0.027395054697990417,0.0015214135637506843,0.027941890060901642
0.001681491150520742,0.027453619986772537,0.0014631461817771196,0.027497489005327225
0.0016743306769058108,0.0273407232016325,0.0014482908882200718,0.02737601473927498
0.001672676531597972,0.027341114357113838,0.001515983254648745,0.027796398848295212
0.0016709095798432827,0.027315806597471237,0.0015840916894376278,0.02825288660824299
0.001672841259278357,0.027328865602612495,0.001538248616270721,0.027930565178394318
0.0016741349827498198,0.027356024831533432,0.001495392993092537,0.0276186503469944
0.00166711350902915,0.027264278382062912,0.001458473620004952,0.027779201045632362
0.0016681626439094543,0.027292346581816673,0.001629828242585063,0.028375331312417984
0.0016662371344864368,0.027286231517791748,0.001464617671445012,0.027470488101243973
0.0016620951937511563,0.027251513674855232,0.0016045337542891502,0.028265763074159622
0.0016685697482898831,0.02722667157649994,0.0014888059813529253,0.027780307456851006
0.001661926624365151,0.02721245028078556,0.0014655811246484518,0.027459247037768364
